Date,White,Black,Result,Elo White,Elo Black,Time Control,Game URL
2024-06-23 18:45:35,CPR46975,riya123498,resigned,800,800,600,https://www.chess.com/game/live/107905517870
2024-06-24 15:48:30,sathish0904,riya123498,win,775,808,600,https://www.chess.com/game/live/107918798462
2024-06-24 16:01:39,riya123498,Bish0p27,win,591,456,300,https://www.chess.com/game/live/107919082982
2024-06-25 14:48:38,riya123498,Rjmcgough,timeout,801,837,600,https://www.chess.com/game/live/107933806306
2024-06-25 14:57:58,bhavyababuta,riya123498,win,808,809,600,https://www.chess.com/game/live/107934087552
2024-06-25 15:07:34,riya123498,romlah77,resigned,801,816,600,https://www.chess.com/game/live/107934262332
2024-06-25 15:16:51,kushal137,riya123498,resigned,799,793,600,https://www.chess.com/game/live/107934364102
2024-06-26 14:42:50,riya123498,goku796,win,801,779,600,https://www.chess.com/game/live/107949744908
2024-06-26 14:54:20,goku796,riya123498,checkmated,788,792,600,https://www.chess.com/game/live/107949937658
2024-06-26 14:58:19,Prastio22,riya123498,checkmated,816,784,600,https://www.chess.com/game/live/107950106342
2024-06-26 15:06:46,riya123498,ELOCHASER345,win,792,788,600,https://www.chess.com/game/live/107950164922
2024-06-26 15:18:08,riya123498,El_Caimanero,checkmated,785,821,600,https://www.chess.com/game/live/107950301766
2024-06-26 15:31:27,raghuboga,riya123498,win,777,793,600,https://www.chess.com/game/live/107950448360
2024-06-27 07:01:44,beer1ess,riya123498,resigned,791,785,600,https://www.chess.com/game/live/107960269782
2024-06-27 07:08:38,riya123498,junefely,win,793,780,600,https://www.chess.com/game/live/107960395014
2024-06-27 07:29:14,hdiaz8282,riya123498,win,791,801,600,https://www.chess.com/game/live/107960470876
2024-06-27 12:38:06,pfme,riya123498,resigned,817,793,600,https://www.chess.com/game/live/107963871060
2024-06-27 12:45:00,riya123498,taveto45,win,801,792,600,https://www.chess.com/game/live/107964051872
2024-06-27 13:29:15,riya123498,tarwithu,resigned,793,802,600,https://www.chess.com/game/live/107964626962
2024-06-27 13:38:26,pn_i5,riya123498,resigned,795,785,600,https://www.chess.com/game/live/113233844017
2024-06-27 13:41:17,riya123498,Arasbarznjy,win,793,764,600,https://www.chess.com/game/live/107964859612
2024-06-27 13:53:31,Debbratamitra,riya123498,win,780,801,600,https://www.chess.com/game/live/107964898512
2024-06-27 15:09:06,riya123498,Jacobpaul07,checkmated,793,796,600,https://www.chess.com/game/live/107965901674
2024-06-27 15:15:06,sergiogarr,riya123498,win,780,801,600,https://www.chess.com/game/live/107966143264
2024-06-27 15:49:43,riya123498,ZenLevi2,resigned,793,830,600,https://www.chess.com/game/live/107966668818
2024-06-27 15:55:37,MarGioM,riya123498,checkmated,783,785,600,https://www.chess.com/game/live/107966733782
2024-06-27 16:10:45,riya123498,Hghlander1970,resigned,777,784,600,https://www.chess.com/game/live/107966816834
2024-06-28 13:46:08,Davideguidazu,riya123498,resigned,774,769,600,https://www.chess.com/game/live/107980665754
2024-06-28 13:47:43,sneh1981,riya123498,resigned,779,761,600,https://www.chess.com/game/live/107980694884
2024-06-30 18:34:24,riya123498,pablocom96,resigned,753,769,600,https://www.chess.com/game/live/108014595434
2024-06-30 18:45:23,chess_nerd2332,riya123498,resigned,758,745,600,https://www.chess.com/game/live/108014760450
2024-06-30 18:55:57,riya123498,ItaloBedim,win,753,756,600,https://www.chess.com/game/live/108014901792
2024-06-30 19:02:52,riya123498,tchararacaa,resigned,745,760,600,https://www.chess.com/game/live/108015040862
2024-06-30 19:13:57,EvilAky7a,riya123498,resigned,742,737,600,https://www.chess.com/game/live/108015127590
2024-07-02 13:44:09,riya123498,janellerebz,win,745,719,600,https://www.chess.com/game/live/108041087672
2024-07-02 13:57:24,haryevna,riya123498,resigned,751,737,600,https://www.chess.com/game/live/108041365024
2024-07-05 18:33:52,riya123498,Gotei133,win,745,737,600,https://www.chess.com/game/live/108091505442
2024-07-05 18:45:23,Viktor78910,riya123498,resigned,769,737,600,https://www.chess.com/game/live/108091732260
2024-07-05 22:49:19,numalo,riya123498,win,726,745,600,https://www.chess.com/game/live/108094360172
2024-07-08 08:53:20,riya123498,aravind2023,win,753,724,600,https://www.chess.com/game/live/108129473624
2024-07-08 09:02:55,riya123498,D3vxc,resigned,744,740,600,https://www.chess.com/game/live/108129548966
2024-07-08 09:15:07,Diamond-race,riya123498,resigned,748,736,600,https://www.chess.com/game/live/108129642446
2024-07-09 09:17:20,BigDikChamp,riya123498,win,709,744,600,https://www.chess.com/game/live/108145629374
2024-07-09 09:35:34,riya123498,Giorgioesper,checkmated,736,766,600,https://www.chess.com/game/live/108145719562
2024-07-09 09:36:49,NirvanaClay,riya123498,checkmated,739,728,600,https://www.chess.com/game/live/108145904260
2024-07-09 09:43:15,riya123498,Sey_li,resigned,720,727,600,https://www.chess.com/game/live/108145917590
2024-07-09 16:04:26,riya123498,Isa154ansori,win,728,698,600,https://www.chess.com/game/live/108150877256
2024-07-09 16:08:51,stragork,riya123498,win,713,736,600,https://www.chess.com/game/live/108150955064
2024-07-09 16:20:26,riya123498,Slofar23,resigned,728,753,600,https://www.chess.com/game/live/108151016196
2024-07-09 16:35:55,Killpok27,riya123498,win,706,736,600,https://www.chess.com/game/live/108151222902
2024-07-09 16:54:29,riya123498,Pepome34,win,743,705,600,https://www.chess.com/game/live/108151580006
2024-07-09 17:07:06,riya123498,12939394a,win,751,736,600,https://www.chess.com/game/live/108151754866
2024-07-09 17:20:51,Oo_Cain_oO,riya123498,win,719,758,600,https://www.chess.com/game/live/108151886144
2024-07-10 10:26:21,Riley81688,riya123498,win,758,766,600,https://www.chess.com/game/live/108161938870
2024-07-10 21:18:10,riya123498,Mirek3004,win,773,734,600,https://www.chess.com/game/live/108170353230
2024-07-11 08:10:46,shivammurwariya,riya123498,win,469,741,1/259200,https://www.chess.com/game/daily/676677499
2024-07-11 16:47:19,vickybro87,riya123498,resigned,760,764,600,https://www.chess.com/game/live/108182383652
2024-07-11 19:33:59,riya123498,guciix,win,772,743,600,https://www.chess.com/game/live/108184482184
2024-07-12 13:41:43,riya123498,almogc26,checkmated,764,779,600,https://www.chess.com/game/live/108195205402
2024-07-17 15:45:21,Marcel_Mori,riya123498,win,765,772,600,https://www.chess.com/game/live/108273978928
2024-07-18 10:38:20,P-5OD,riya123498,win,641,818,1/259200,https://www.chess.com/game/daily/678134659
2024-07-18 10:47:34,dBeri888,riya123498,timeout,223,117,60,https://www.chess.com/game/live/108285858420
2024-07-26 08:26:28,riya123498,yashvishwakarmachess,win,874,665,1/259200,https://www.chess.com/game/daily/677995311
2024-08-04 09:46:24,riya123498,B78B,stalemate,772,765,600,https://www.chess.com/game/live/108549032188
2024-08-04 09:52:52,riya123498,BigmanBillyBicep,win,780,754,600,https://www.chess.com/game/live/108549184884
2024-08-04 10:03:12,Kim_J_U,riya123498,win,787,788,600,https://www.chess.com/game/live/108549297196
2024-08-04 10:14:57,tk4122,riya123498,checkmated,820,781,600,https://www.chess.com/game/live/108549367508
2024-08-04 15:50:41,fiqkimchi,riya123498,win,771,789,600,https://www.chess.com/game/live/108553537384
2024-08-04 16:06:22,riya123498,G2D2G,resigned,781,796,600,https://www.chess.com/game/live/108553665906
2024-08-05 15:37:48,riya123498,Mihail609,resigned,773,792,600,https://www.chess.com/game/live/116610649183
2024-08-05 15:47:24,Lokus2023,riya123498,resigned,803,766,600,https://www.chess.com/game/live/116611236765
2024-08-05 19:38:16,DimBux,riya123498,win,744,774,600,https://www.chess.com/game/live/108571863560
2024-08-06 10:34:23,riya123498,koruoba,win,782,769,600,https://www.chess.com/game/live/108580162560
2024-08-06 10:38:16,riya123498,Naoya_Monster_Inoue,win,790,616,600,https://www.chess.com/game/live/108580249306
2024-08-07 08:30:29,JELMAZMO,riya123498,win,798,798,600,https://www.chess.com/game/live/108595178670
2024-08-07 10:32:08,Tratatanos,riya123498,resigned,783,789,600,https://www.chess.com/game/live/116764804899
2024-08-07 10:51:23,riya123498,kosstamvol,timeout,778,677,600,https://www.chess.com/game/live/116765458299
2024-08-08 16:07:37,riya123498,mauwimucha,abandoned,770,804,600,https://www.chess.com/game/live/108617612230
2024-08-10 17:04:33,Fredy1957,riya123498,resigned,759,762,600,https://www.chess.com/game/live/108650979204
2024-08-11 15:20:36,sleeptimern,riya123498,resigned,773,754,600,https://www.chess.com/game/live/108665591244
2024-08-11 15:21:57,kenoooooooooooooooooooooy,riya123498,checkmated,755,746,600,https://www.chess.com/game/live/108665686470
2024-08-11 15:26:59,riya123498,captainmactawish,resigned,738,767,600,https://www.chess.com/game/live/108665706412
2024-08-11 16:01:33,Rottiramazott1,riya123498,win,718,746,600,https://www.chess.com/game/live/108666091144
2024-08-11 16:23:01,riya123498,Thomalinki,timeout,738,738,600,https://www.chess.com/game/live/108666332714
2024-08-13 15:48:54,riya123498,HOYAGNAYZ,agreed,739,787,600,https://www.chess.com/game/live/117302456727
2024-08-13 16:00:39,Jazzeegawa,riya123498,resigned,659,729,600,https://www.chess.com/game/live/117303063485
2024-08-13 16:13:56,riya123498,Gjain01,resigned,722,772,600,https://www.chess.com/game/live/117303694157
2024-08-14 10:04:28,golani013,riya123498,resigned,732,714,600,https://www.chess.com/game/live/108711692194
2024-08-15 09:47:44,elmarquespep,riya123498,checkmated,976,823,1/259200,https://www.chess.com/game/daily/688956297
2024-08-15 09:55:23,greekotaku,riya123498,checkmated,729,706,600,https://www.chess.com/game/live/108728906296
2024-08-15 10:05:25,riya123498,ajigasukacatur,checkmated,698,731,600,https://www.chess.com/game/live/108729002156
2024-08-15 10:15:23,riya123498,AlyyZ9,resigned,690,696,600,https://www.chess.com/game/live/108729136400
2024-08-15 10:28:52,igiy0515,riya123498,win,674,698,600,https://www.chess.com/game/live/108729250284
2024-08-15 10:41:00,riya123498,tempstar69,checkmated,690,716,600,https://www.chess.com/game/live/108729416596
2024-08-15 11:57:17,Salman00005,riya123498,win,714,699,600,https://www.chess.com/game/live/117460808797
2024-08-15 12:10:32,riya123498,Lokus2023,checkmated,691,701,600,https://www.chess.com/game/live/117462049689
2024-08-15 12:17:12,riya123498,Ka1ekakek,abandoned,683,696,600,https://www.chess.com/game/live/117462660677
2024-08-15 13:34:28,Jameson2795,riya123498,win,671,691,600,https://www.chess.com/game/live/108731823418
2024-08-15 13:40:00,riya123498,aravinth_381,resigned,683,718,600,https://www.chess.com/game/live/108731970436
2024-08-15 13:55:50,riya123498,marco_new_ll,win,691,664,600,https://www.chess.com/game/live/108732044464
2024-08-15 14:31:55,riya123498,shivammurwariya,checkmated,725,572,1/259200,https://www.chess.com/game/daily/685734531
2024-08-15 16:01:00,stuffga,riya123498,win,704,699,600,https://www.chess.com/game/live/108734148084
2024-08-15 16:07:27,gundampb,riya123498,abandoned,726,691,600,https://www.chess.com/game/live/108734251208
2024-08-16 11:26:08,ferminmp,riya123498,abandoned,704,683,600,https://www.chess.com/game/live/108747052410
2024-08-16 11:26:23,riya123498,balajisumathi,win,691,680,600,https://www.chess.com/game/live/108747167504
2024-08-16 11:33:36,riya123498,PradeepPoul1234,win,699,697,600,https://www.chess.com/game/live/108747178142
2024-08-16 11:37:24,Lihaoxuanistakenaway,riya123498,win,678,707,600,https://www.chess.com/game/live/108747274114
2024-08-16 13:47:12,riya123498,DonRafael78,resigned,698,685,900+10,https://www.chess.com/game/live/117553780559
2024-08-16 14:05:28,timthepin,riya123498,checkmated,727,690,900+10,https://www.chess.com/game/live/117555006037
2024-08-16 14:14:56,ibrahim7427,riya123498,win,666,698,900+10,https://www.chess.com/game/live/117556167807
2024-08-16 19:42:06,yoyospeed,riya123498,resigned,701,690,600,https://www.chess.com/game/live/108754617940
2024-08-16 19:54:29,riya123498,portertaylorent1gmailco,checkmated,682,678,600,https://www.chess.com/game/live/108754636958
2024-08-16 20:08:34,riya123498,Keenan2020hvohfg,win,690,662,600,https://www.chess.com/game/live/108754802832
2024-08-16 20:21:32,nomad_ledger,riya123498,win,659,697,600,https://www.chess.com/game/live/108754987304
2024-08-17 07:33:23,riya123498,123889huy,resigned,689,702,600,https://www.chess.com/game/live/108761465118
2024-08-17 07:35:00,SiaQiu,riya123498,resigned,698,681,600,https://www.chess.com/game/live/108761540814
2024-08-17 07:55:12,riya123498,itsgeorgeoliver,win,689,653,600,https://www.chess.com/game/live/108761555092
2024-08-17 09:35:04,riya123498,vasantWartha,checkmated,681,678,600,https://www.chess.com/game/live/108762839476
2024-08-17 09:36:58,Bharath5533,riya123498,resigned,684,673,600,https://www.chess.com/game/live/108762876232
2024-08-17 09:47:45,HumbertoRguez,riya123498,resigned,696,665,600,https://www.chess.com/game/live/108762897068
2024-08-17 09:52:42,Ash08x,riya123498,win,656,673,600,https://www.chess.com/game/live/108763023238
2024-08-17 10:00:06,riya123498,cverder,win,681,657,600,https://www.chess.com/game/live/108763081274
2024-08-17 10:49:55,lakshmina,riya123498,resigned,689,673,600,https://www.chess.com/game/live/108763769764
2024-08-17 11:08:15,riya123498,RaafatMourice,timeout,665,673,600,https://www.chess.com/game/live/108763781038
2024-08-17 13:45:21,riya123498,hobertrocks,resigned,657,689,600,https://www.chess.com/game/live/108765901416
2024-08-17 13:48:26,riya123498,fdroque,resigned,649,681,600,https://www.chess.com/game/live/108766119434
2024-08-18 04:08:14,White_Chocolate12,riya123498,resigned,656,641,600,https://www.chess.com/game/live/108776147042
2024-08-18 11:23:58,Blaq_Qing,riya123498,win,650,649,600,https://www.chess.com/game/live/108780866888
2024-08-18 11:27:21,riya123498,holymaster1,win,656,619,600,https://www.chess.com/game/live/108780917670
2024-08-18 11:33:37,Aniket3020,riya123498,abandoned,658,648,600,https://www.chess.com/game/live/108780961764
2024-08-18 15:17:54,riya123498,Hypno-chess83,win,656,635,600,https://www.chess.com/game/live/108784234418
2024-08-18 15:30:23,Ademcharbel,riya123498,win,672,665,600,https://www.chess.com/game/live/108784333338
2024-08-18 15:34:31,riya123498,Munsu114,resigned,657,688,600,https://www.chess.com/game/live/108784506830
2024-08-18 18:19:59,Luiz_Panda,riya123498,win,660,665,600,https://www.chess.com/game/live/108787024510
2024-08-18 18:34:22,riya123498,cyano57,win,673,644,600,https://www.chess.com/game/live/108787188628
2024-08-19 16:06:12,riya123498,thebravegupta,win,680,643,600,https://www.chess.com/game/live/108802362644
2024-08-19 17:07:39,anothelostaccount,riya123498,win,337,743,1/259200,https://www.chess.com/game/daily/688956291
2024-08-20 09:19:26,riya123498,ahmehr,resigned,672,687,600,https://www.chess.com/game/live/108814391422
2024-08-20 14:21:09,taufiqronaldo7siuu,riya123498,win,400,743,1/86400,https://www.chess.com/game/daily/692480155
2024-08-20 16:09:21,riya123498,achangel_michael,win,743,400,1/86400,https://www.chess.com/game/daily/692480051
2024-08-20 19:15:51,Davian434,riya123498,resigned,679,664,600,https://www.chess.com/game/live/108823453778
2024-08-20 19:26:15,JhontyPlayZ,riya123498,win,660,672,600,https://www.chess.com/game/live/108823667088
2024-08-20 19:40:01,riya123498,Ahmed5554888,win,680,664,600,https://www.chess.com/game/live/108823848018
2024-08-21 16:10:12,achangel_michael,riya123498,win,400,743,1/86400,https://www.chess.com/game/daily/692919297
2024-08-21 17:04:40,shtz1,riya123498,win,664,688,600,https://www.chess.com/game/live/108839338260
2024-08-21 17:19:18,Pedoncinello,riya123498,timeout,676,680,600,https://www.chess.com/game/live/108839558042
2024-08-21 18:19:07,Luca-NEC,riya123498,win,800,743,1/259200,https://www.chess.com/game/daily/692162871
2024-08-21 18:21:49,riya123498,jshedd777,win,743,674,1/259200,https://www.chess.com/game/daily/692162881
2024-08-21 18:22:22,riya123498,ansh_pandya_99,win,743,723,1/259200,https://www.chess.com/game/daily/692162903
2024-08-21 19:28:11,01Yeison01,riya123498,win,691,688,600,https://www.chess.com/game/live/108841602228
2024-08-22 05:38:22,Dmonster219,riya123498,win,398,743,1/86400,https://www.chess.com/game/daily/692480043
2024-08-22 05:39:29,riya123498,taufiqronaldo7siuu,win,743,400,1/86400,https://www.chess.com/game/daily/692880035
2024-08-22 09:37:56,riya123498,Luca-NEC,resigned,743,800,1/259200,https://www.chess.com/game/daily/693454423
2024-08-23 14:09:25,riya123498,sigma_king_69420,agreed,688,677,600,https://www.chess.com/game/live/108872476958
2024-08-23 14:15:25,riya123498,mrsumitpurohit,resigned,681,719,600,https://www.chess.com/game/live/108872675470
2024-08-23 14:19:17,riya123498,Thunivumani,resigned,673,679,600,https://www.chess.com/game/live/108872777670
2024-08-23 16:58:11,Ahmed_Nasir_2003,riya123498,repetition,693,673,600,https://www.chess.com/game/live/108875408260
2024-08-23 17:17:01,akaliptos43,riya123498,timeout,670,665,600,https://www.chess.com/game/live/108875565138
2024-08-24 18:22:21,jshedd777,riya123498,win,674,743,1/259200,https://www.chess.com/game/daily/693456011
2024-08-24 18:23:09,ansh_pandya_99,riya123498,win,723,743,1/259200,https://www.chess.com/game/daily/693456215
2024-08-24 18:48:17,riya123498,recanvi,win,673,642,600,https://www.chess.com/game/live/108894683578
2024-08-24 19:05:12,riya123498,RenatoJV,win,681,674,600,https://www.chess.com/game/live/108894861006
2024-08-24 19:26:48,UGI777,riya123498,resigned,1425,741,1/86400,https://www.chess.com/game/daily/692479981
2024-08-25 04:42:24,SHADOW10070,riya123498,win,689,689,600,https://www.chess.com/game/live/108900800108
2024-08-25 13:35:42,riya123498,ZED_444,checkmated,681,718,600,https://www.chess.com/game/live/108907310568
2024-08-25 18:36:33,riya123498,Dmonster219,win,755,315,1/86400,https://www.chess.com/game/daily/693619647
2024-08-26 08:17:18,Malarkodi1976,riya123498,win,671,689,600,https://www.chess.com/game/live/108920789020
2024-08-26 08:17:29,bongcloudxKe2,riya123498,win,692,697,600,https://www.chess.com/game/live/108920839388
2024-08-26 08:28:05,riya123498,vccvcrbjtj,win,704,666,600,https://www.chess.com/game/live/108920841736
2024-08-26 16:04:25,65seeker,riya123498,resigned,725,696,600,https://www.chess.com/game/live/108927542774
2024-08-26 16:15:49,Nnaemeka2006,riya123498,win,685,704,600,https://www.chess.com/game/live/108927777272
2024-08-26 16:22:14,jdascanio1980,riya123498,checkmated,1481,753,1/86400,https://www.chess.com/game/daily/692480011
2024-08-26 17:12:46,Akshay27_04,riya123498,checkmated,723,698,1/259200,https://www.chess.com/game/daily/692162909
2024-08-26 22:38:05,YSaishRao,riya123498,win,559,698,1/259200,https://www.chess.com/game/daily/692162905
2024-08-27 03:47:11,riya123498,fischercccc,win,756,786,1/259200,https://www.chess.com/game/daily/691239791
2024-08-27 14:01:12,Krishna7805,riya123498,win,725,795,1/259200,https://www.chess.com/game/daily/692162893
2024-08-27 14:23:10,riya123498,1iuss,win,712,685,600,https://www.chess.com/game/live/108943813122
2024-08-27 16:45:19,samhunt2712,riya123498,win,681,719,600,https://www.chess.com/game/live/108946255128
2024-08-28 11:16:58,riya123498,WordField,resigned,756,793,1/259200,https://www.chess.com/game/daily/692162907
2024-08-28 11:24:00,riya123498,Mrigendra81,resigned,711,739,600,https://www.chess.com/game/live/108959205732
2024-08-28 15:27:23,calemoore,riya123498,win,704,719,600,https://www.chess.com/game/live/108962933362
2024-08-28 15:40:41,riya123498,Soham_560,win,727,727,600,https://www.chess.com/game/live/108963270462
2024-08-29 11:19:08,riya123498,UGI777,timeout,755,1440,1/86400,https://www.chess.com/game/daily/694696019
2024-08-29 12:11:21,riya123498,vhprado,timeout,750,1212,1/86400,https://www.chess.com/game/daily/692480127
2024-08-29 13:28:20,riya123498,jdascanio1980,timeout,749,1513,1/86400,https://www.chess.com/game/daily/695428841
2024-08-29 14:05:40,kefabed,riya123498,timeout,1026,737,1/86400,https://www.chess.com/game/daily/692480149
2024-08-29 14:06:05,riya123498,siaqpuva,timeout,723,958,1/86400,https://www.chess.com/game/daily/692480025
2024-08-29 15:15:42,riya123498,Krishna7805,win,723,679,1/259200,https://www.chess.com/game/daily/695774461
2024-08-29 15:37:33,riya123498,Thatsagas,timeout,722,1510,1/86400,https://www.chess.com/game/daily/692479961
2024-08-30 09:20:31,riya123498,Dax2681,resigned,515,606,300,https://www.chess.com/game/live/108993782928
2024-08-30 09:25:01,riya123498,axelvila,resigned,452,527,300,https://www.chess.com/game/live/108993819422
2024-08-30 09:44:09,AmalLeos,riya123498,resigned,735,719,900+10,https://www.chess.com/game/live/118748985391
2024-08-31 18:28:15,cam3ronmcl3an,riya123498,win,762,755,1/259200,https://www.chess.com/game/daily/692162835
2024-09-01 12:55:05,riya123498,Misam10,win,725,628,900+10,https://www.chess.com/game/live/118933790513
2024-09-02 19:06:45,Beast11j,riya123498,timeout,737,717,600,https://www.chess.com/game/live/109055676282
2024-09-02 19:30:50,riya123498,glutony-1-of-7,win,725,722,600,https://www.chess.com/game/live/109056081050
2024-09-03 07:50:48,riya123498,adityadhakal23,win,764,433,1/86400,https://www.chess.com/game/daily/692480045
2024-09-04 00:53:07,adityadhakal23,riya123498,win,433,764,1/86400,https://www.chess.com/game/daily/698360787
2024-09-04 15:26:36,Polakkos,riya123498,win,703,733,600,https://www.chess.com/game/live/109089142772
2024-09-05 15:27:53,riya123498,bzjakfhe73,resigned,725,760,600,https://www.chess.com/game/live/109107662606
2024-09-05 15:41:36,peterisbestchessplayer,riya123498,win,721,733,600,https://www.chess.com/game/live/109107847330
2024-09-05 16:48:18,Thatsagas,riya123498,win,1480,820,1/86400,https://www.chess.com/game/daily/696581841
2024-09-05 18:11:46,mreigvil,riya123498,win,737,741,600,https://www.chess.com/game/live/109110441448
2024-09-07 07:14:15,riya123498,usefulwhy,timeout,733,764,600,https://www.chess.com/game/live/119365875854
2024-09-07 07:22:01,riya123498,bibek5226,agreed,733,742,600,https://www.chess.com/game/live/119366092568
2024-09-07 07:35:28,riya123498,Noam124,win,741,696,600,https://www.chess.com/game/live/119366194388
2024-09-08 15:44:56,zubairahmed2833,riya123498,win,739,749,600,https://www.chess.com/game/live/119391476774
2024-09-09 11:11:05,Sandiy07,riya123498,win,744,757,600,https://www.chess.com/game/live/119405387000
2024-09-09 11:27:53,riya123498,Nina8441,win,765,749,600,https://www.chess.com/game/live/119405571376
2024-09-09 11:42:57,riya123498,SuperLalaKaka,win,773,736,600,https://www.chess.com/game/live/119405896314
2024-09-10 07:38:37,riya123498,LAMTRINH12358,win,820,800,1/259200,https://www.chess.com/game/daily/692162817
2024-09-10 13:49:39,Nothinandnothing,riya123498,checkmated,837,765,600,https://www.chess.com/game/live/119427213104
2024-09-10 16:03:57,KingSkelt,riya123498,win,756,773,600,https://www.chess.com/game/live/119429564132
2024-09-10 16:17:55,KimraTheOne,riya123498,win,695,781,600,https://www.chess.com/game/live/119429759456
2024-09-10 16:26:10,riya123498,amyccv,win,789,615,600,https://www.chess.com/game/live/119430040480
2024-09-10 16:39:07,riya123498,KheinBro,win,797,737,600,https://www.chess.com/game/live/119430160550
2024-09-11 11:56:56,riya123498,AryanConnorD,win,833,589,1/259200,https://www.chess.com/game/daily/692162853
2024-09-11 13:39:03,riya123498,kikik2,stalemate,797,792,600,https://www.chess.com/game/live/119446082842
2024-09-11 13:46:03,UchihaNour14,riya123498,win,794,805,600,https://www.chess.com/game/live/119446237106
2024-09-12 06:35:50,drana7,riya123498,checkmated,827,797,600,https://www.chess.com/game/live/119459437444
2024-09-12 06:55:50,abhirathore10,riya123498,win,808,805,600,https://www.chess.com/game/live/119459513800
2024-09-12 07:17:06,riya123498,kevinlucas2014,win,812,774,600,https://www.chess.com/game/live/119459751286
2024-09-12 11:51:08,WordField,riya123498,win,805,857,1/259200,https://www.chess.com/game/daily/696100853
2024-09-13 07:39:29,LAMTRINH12358,riya123498,win,800,857,1/259200,https://www.chess.com/game/daily/701052281
2024-09-13 11:49:37,DanistryPotato,riya123498,win,799,820,600,https://www.chess.com/game/live/119483006638
2024-09-13 11:58:18,riya123498,ShmatokSala,win,828,828,600,https://www.chess.com/game/live/119483068240
2024-09-13 13:52:38,CLPYNily,riya123498,win,807,836,600,https://www.chess.com/game/live/119484876666
2024-09-13 16:36:03,riya123498,oreoluwa12,timeout,828,825,600,https://www.chess.com/game/live/119487740278
2024-09-13 16:47:46,riya123498,solomiewicz,win,836,825,600,https://www.chess.com/game/live/119488100610
2024-09-14 13:47:58,riya123498,gnaranlidaa,resigned,856,1486,1/86400,https://www.chess.com/game/daily/692480047
2024-09-14 14:23:50,riya123498,kefabed,win,890,1005,1/86400,https://www.chess.com/game/daily/696546907
2024-09-14 14:26:40,Sanghelli01,riya123498,checkmated,839,828,600,https://www.chess.com/game/live/119504339220
2024-09-14 14:42:50,riya123498,Utkarshm098,win,836,826,600,https://www.chess.com/game/live/119504678646
2024-09-14 14:55:31,HQuantrill,riya123498,checkmated,848,828,600,https://www.chess.com/game/live/119504957260
2024-09-14 15:05:54,Zarrarullah,riya123498,win,830,836,600,https://www.chess.com/game/live/119505161890
2024-09-14 16:13:50,riya123498,paparao143,win,843,806,600,https://www.chess.com/game/live/119506146848
2024-09-15 14:10:00,BellManFord1,riya123498,resigned,865,835,600,https://www.chess.com/game/live/119522584836
2024-09-15 14:21:50,riya123498,MarketerChintan,resigned,827,848,600,https://www.chess.com/game/live/119522792952
2024-09-15 14:27:47,riya123498,RagazzaMortale,resigned,819,844,600,https://www.chess.com/game/live/119522986388
2024-09-15 14:39:02,mansi_2901,riya123498,win,793,827,600,https://www.chess.com/game/live/119523083344
2024-09-15 15:36:15,nedad123,riya123498,repetition,820,827,600,https://www.chess.com/game/live/119523924420
2024-09-15 15:41:06,riya123498,Venky_1432,win,835,823,600,https://www.chess.com/game/live/119524234992
2024-09-16 04:14:47,riya123498,Akshay27_04,win,914,900,1/259200,https://www.chess.com/game/daily/695447433
2024-09-16 05:11:24,ray-babul,riya123498,win,815,843,600,https://www.chess.com/game/live/119534019174
2024-09-16 05:21:45,himanshurathi1998,riya123498,checkmated,872,835,600,https://www.chess.com/game/live/119534133144
2024-09-16 05:35:43,riya123498,YSaishRao,win,920,530,1/259200,https://www.chess.com/game/daily/695551819
2024-09-16 05:42:30,riya123498,Ditsan,timeout,827,839,600,https://www.chess.com/game/live/119534243822
2024-09-16 07:47:10,riya123498,GMWoods999,win,836,842,600,https://www.chess.com/game/live/119535709202
2024-09-16 11:20:10,Mru481,riya123498,win,636,928,1/259200,https://www.chess.com/game/daily/692162791
2024-09-17 05:48:53,riya123498,cam3ronmcl3an,win,939,748,1/259200,https://www.chess.com/game/daily/697416969
2024-09-17 11:42:20,vhprado,riya123498,resigned,1228,932,1/86400,https://www.chess.com/game/daily/696503481
2024-09-18 15:14:23,chessmitali,riya123498,win,809,844,600,https://www.chess.com/game/live/119581320996
2024-09-18 15:21:29,conorhewat,riya123498,checkmated,849,836,600,https://www.chess.com/game/live/119581440816
2024-09-18 15:35:39,riya123498,sumit6_8,win,844,796,600,https://www.chess.com/game/live/119581533790
2024-09-18 15:46:21,riya123498,wout_van_bever,win,852,831,600,https://www.chess.com/game/live/119581866442
2024-09-18 15:55:03,amiteshsslv,riya123498,win,783,860,600,https://www.chess.com/game/live/119582037088
2024-09-18 16:04:10,riya123498,worldsgreatestbirdtrapper,win,867,830,600,https://www.chess.com/game/live/119582171690
2024-09-19 10:39:34,siaqpuva,riya123498,resigned,981,916,1/86400,https://www.chess.com/game/daily/696547019
2024-09-19 10:52:04,riya123498,litwus11,win,875,845,600,https://www.chess.com/game/live/119596016470
2024-09-19 10:58:47,yusuf409409,riya123498,win,886,883,600,https://www.chess.com/game/live/119596243768
2024-09-19 11:02:52,obeme228i,riya123498,checkmated,909,875,600,https://www.chess.com/game/live/119596282708
2024-09-19 11:21:12,riya123498,SharjeelSyed,timeout,867,892,600,https://www.chess.com/game/live/119596341590
2024-09-19 15:33:03,riya123498,supertoshi21,win,875,865,600,https://www.chess.com/game/live/119600573434
